project_name,function,executions,mean,cv,rciw95,rciw99,rciw99mjhd,rmad,rmadhd,code_pkgfiles,code_fileloc,code_namelength,code_parameters,code_returns,code_loc,code_funccalls,code_loops,code_nestedloops,code_channels,code_sends,code_receives,code_closes,code_gos,code_concrranges,code_selects,code_selectcases,code_variables,code_pointers,code_slices,code_maps,code_ifelses,code_switches,code_switchcases,code_panics,code_recovers,code_defers,code_cyclomaticcomplexity,code_bufio,code_bytes,code_crypto,code_database/sql,code_encoding,code_encoding/binary,code_encoding/csv,code_encoding/json,code_encoding/xml,code_io,code_io/ioutil,code_math,code_math/rand,code_mime,code_net,code_net/http,code_net/http/httptest,code_net/http/httptrace,code_net/http/httputil,code_net/rpc,code_net/rpc/jsonrpc,code_net/smtp,code_net/textproto,code_os,code_os/exec,code_os/signal,code_sort,code_strconv,code_sync,code_sync/atomic,code_syscall,bench_pkgfiles,bench_fileloc,bench_namelength,bench_parameters,bench_returns,bench_loc,bench_funccalls,bench_loops,bench_nestedloops,bench_channels,bench_sends,bench_receives,bench_closes,bench_gos,bench_concrranges,bench_selects,bench_selectcases,bench_variables,bench_pointers,bench_slices,bench_maps,bench_ifelses,bench_switches,bench_switchcases,bench_panics,bench_recovers,bench_defers,bench_cyclomaticcomplexity,bench_bufio,bench_bytes,bench_crypto,bench_database/sql,bench_encoding,bench_encoding/binary,bench_encoding/csv,bench_encoding/json,bench_encoding/xml,bench_io,bench_io/ioutil,bench_math,bench_math/rand,bench_mime,bench_net,bench_net/http,bench_net/http/httptest,bench_net/http/httptrace,bench_net/http/httputil,bench_net/rpc,bench_net/rpc/jsonrpc,bench_net/smtp,bench_net/textproto,bench_os,bench_os/exec,bench_os/signal,bench_sort,bench_strconv,bench_sync,bench_sync/atomic,bench_syscall
nsqio/nsq,/nsqd/protocol_v2_test.go/BenchmarkProtocolV2Sub512k,10,71961.4,1.1680890637943917,1.270264336158004,1.6810401131717798,4.017262438263403,1.5115981509833942,1.562871903508441,8092,212183,26,1,560,7820,3088,157,48,25,18,40,6,18,0,21,55,128,28,135,30,807,23,97,8,0,53,1693,29,24,10,0,34,10,0,22,0,51,8,13,6,1,189,73,0,0,0,0,0,0,0,48,0,0,13,10,341,79,2,29,1876,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nsqio/nsq,/nsqd/topic_test.go/BenchmarkTopicPut,10,3230.0,0.4363751189239623,0.4860681114551027,0.6068111455108331,1.2731983960484712,0.6535928516168962,0.6254098598702775,7912,199176,17,1,555,7705,3007,154,48,23,17,38,5,17,0,21,55,125,28,135,29,795,23,97,3,0,54,1667,24,24,10,0,34,10,0,22,0,51,8,11,6,1,186,73,0,0,0,0,0,0,0,48,0,0,13,9,338,79,2,29,241,17,1,0,16,14,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
nsqio/nsq,/nsqd/topic_test.go/BenchmarkTopicToChannelPut,10,3374.5,0.6336184957770988,0.672692250703816,0.8860571936583226,2.027473937715992,0.8179942840219162,0.8140297554261325,7912,199176,26,1,555,7714,3011,155,48,23,17,38,5,17,0,21,55,126,28,135,29,796,23,97,3,0,54,1669,24,24,10,0,34,10,0,22,0,51,8,11,6,1,186,73,0,0,0,0,0,0,0,48,0,0,13,9,338,79,2,29,241,26,1,0,25,18,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
nelhage/gojit,/amd64/callfunc_test.go/BenchmarkCgoCall,10,407.7,0.9181118167691796,0.8094186902133951,1.05469708118715,1.5461822755469956,0.7983690417690419,0.7878425306795112,366,6467,16,1,15,295,170,3,0,0,0,0,0,0,0,0,0,5,2,0,0,23,2,6,12,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,99,16,1,0,15,7,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/amd64/callfunc_test.go/BenchmarkGoCall,10,5.73,0.0,0.0,0.0,0.0,0.0,0.0,366,6467,15,1,15,295,170,3,0,0,0,0,0,0,0,0,0,5,2,0,0,23,2,6,12,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,99,15,1,0,15,7,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/bf/bf_test.go/BenchmarkCompileHello,10,35538.7,0.4122649234878374,0.4777890018486971,0.6145413309997312,0.7960176277312244,0.2885756660746004,0.3511347158581402,451,10303,21,1,16,441,256,5,0,0,0,0,0,0,0,0,0,6,4,2,0,33,3,14,15,0,0,122,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,21,1,0,5,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/bf/bf_test.go/BenchmarkCompiledDbfiHello,10,1278458.0,3.690428759265097,4.298615988949187,5.614810967587515,8.518091919487574,1.0934021593010934,1.7614620236737322,463,11599,26,1,18,529,283,8,1,0,0,0,0,0,0,0,0,9,5,6,0,42,4,22,17,0,1,148,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,26,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/bf/bf_test.go/BenchmarkCompiledDbfiHelloCgo,10,1127403.0,5.154534020558789,6.362764690177338,7.904715527632976,9.88736375371728,2.2995746974461104,3.429758511144348,459,11229,29,1,18,523,281,8,1,0,0,0,0,0,0,0,0,9,5,6,0,42,4,22,17,0,0,146,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,29,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/bf/bf_test.go/BenchmarkCompiledHello,10,497.0,0.0,0.0,0.0,0.0,0.0,0.0,463,11599,22,1,18,529,282,8,1,0,0,0,0,0,0,0,0,9,5,5,0,42,4,22,17,0,1,148,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,22,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/bf/bf_test.go/BenchmarkCompiledHelloCgo,10,4604.8,0.1454264999287431,0.1672168172341864,0.2193363446837963,0.1986562671675849,0.0176327436509659,0.0306252768054129,459,11229,25,1,18,523,280,8,1,0,0,0,0,0,0,0,0,9,5,5,0,42,4,22,17,0,0,146,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,25,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/bf/bf_test.go/BenchmarkInterpretDbfiHello,10,11543940.0,0.0148070078619306,0.0170652307617676,0.0218296352891647,0.0324908237809465,0.0112315358553425,0.0133107518111973,459,11229,27,1,18,523,281,8,1,0,0,0,0,0,0,0,0,9,5,6,0,42,4,22,17,0,0,146,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,27,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,/bf/bf_test.go/BenchmarkInterpretHello,10,2408.7,0.0555276086623182,0.0705774899323211,0.0788807240420181,0.0606501329035337,0.0,0.0012247499303092,459,11229,23,1,18,523,280,8,1,0,0,0,0,0,0,0,0,9,5,5,0,42,4,22,17,0,0,146,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,23,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,jit_test.go/BenchmarkEmptyCall,10,3.82,0.0,0.0,0.0,0.0,0.0,0.0,21,699,18,1,6,42,24,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,18,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelhage/gojit,jit_test.go/BenchmarkEmptyCgoCall,10,105.2,2.486871593200074,2.7566539923954423,3.612167300380225,4.012305530599561,0.7736576190476191,1.295049268192835,21,699,21,1,6,42,24,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,21,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaredfolkins/badactor,benchmark_test.go/BenchmarkInfraction,10,1954.1,0.1936682459715125,0.2149327055933701,0.2865769407911524,0.4654551123458981,0.2495669738863287,0.2232870415411915,700,7784,19,1,29,269,97,4,0,0,0,0,0,0,0,0,0,2,3,0,4,26,0,0,0,0,2,67,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,20,142,19,1,0,22,12,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
jaredfolkins/badactor,benchmark_test.go/BenchmarkInfractionlIsJailed,10,5596.5,0.1302876372389133,0.1643884570713806,0.2108460645046043,0.3406011924699597,0.1741196034652139,0.146234821532016,760,8542,28,1,32,286,104,5,1,0,0,0,0,0,0,0,0,3,3,0,4,28,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,20,142,28,1,0,25,13,2,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
jaredfolkins/badactor,benchmark_test.go/BenchmarkInfractionlIsJailedFor,10,5605.0,0.1177459998407572,0.1373773416592295,0.1801962533452339,0.3702754084186838,0.1739021675140487,0.1626360448031412,720,8068,31,1,30,280,102,5,1,0,0,0,0,0,0,0,0,3,3,0,4,27,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,20,142,31,1,0,25,13,2,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
jaredfolkins/badactor,benchmark_test.go/BenchmarkIsJailed,10,300.2,0.4658267147102605,0.5996002664890111,0.7328447701532275,1.0641330601143832,0.5415603333333334,0.4490034489463184,760,8542,17,1,32,287,105,5,0,0,0,0,0,0,0,0,0,3,3,0,4,28,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,20,142,17,1,0,26,14,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
jaredfolkins/badactor,benchmark_test.go/BenchmarkIsJailedFor,10,313.5,0.3445369855612898,0.4146730462519972,0.510366826156289,1.2993095993435442,0.0,0.2528461895593612,720,8068,20,1,30,281,103,5,0,0,0,0,0,0,0,0,0,3,3,0,4,27,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,20,142,20,1,0,26,14,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
jaredfolkins/badactor,studio_bench_test.go/BenchmarkStudioInfraction1024,10,2999.5,0.3152048586693968,0.3867311218536393,0.4934155692615496,0.9765441562589992,0.3246115884115884,0.3670491110951723,900,9552,29,1,36,344,125,11,2,1,1,2,0,1,0,1,2,6,4,1,6,26,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,20,177,29,1,0,26,9,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jaredfolkins/badactor,studio_bench_test.go/BenchmarkStudioInfraction2048,10,2900.2,0.3146774237849822,0.3792841872974278,0.4723812150886083,0.7437678207029828,0.2803107315389924,0.295981093388324,900,9552,29,1,36,344,125,11,2,1,1,2,0,1,0,1,2,6,4,1,6,26,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,20,177,29,1,0,26,9,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jaredfolkins/badactor,studio_bench_test.go/BenchmarkStudioInfraction262144,10,3655.2,0.2836713856472129,0.2927336397461101,0.3775443204202158,0.6492961581345252,0.2892871250513628,0.3095028057207428,900,9552,31,1,36,344,125,11,2,1,1,2,0,1,0,1,2,6,4,1,6,26,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,20,177,31,1,0,26,9,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jaredfolkins/badactor,studio_bench_test.go/BenchmarkStudioInfraction4096,10,2999.7,0.3103673735967559,0.3733706704003673,0.4800480048004831,0.7392370991527933,0.3520728954825804,0.3546365179518953,900,9552,29,1,36,344,125,11,2,1,1,2,0,1,0,1,2,6,4,1,6,26,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,20,177,29,1,0,26,9,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jaredfolkins/badactor,studio_bench_test.go/BenchmarkStudioInfraction512,10,2974.5,0.2541894149652884,0.2891242225584254,0.3832576903681322,0.6993423198655783,0.2460395254921756,0.3076736437022969,900,9552,28,1,36,344,125,11,2,1,1,2,0,1,0,1,2,6,4,1,6,26,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,20,177,28,1,0,26,9,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jaredfolkins/badactor,studio_bench_test.go/BenchmarkStudioInfraction65536,10,3166.9,1.131037742775674,1.3483217026113952,1.784079067858158,3.294687340893328,1.0473572484276727,1.2131065604020763,900,9552,30,1,36,344,125,11,2,1,1,2,0,1,0,1,2,6,4,1,6,26,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,20,177,30,1,0,26,9,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
prataprc/goparsec,/expr/expr_test.go/BenchmarkExpr,10,109990.1,0.2554893836473732,0.293117289646972,0.397853988677168,0.5336622007296015,0.1848093303242362,0.2368818241919664,165,12947,13,1,52,501,104,11,0,0,0,0,0,0,0,0,0,5,2,11,3,57,6,24,2,0,0,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,47,13,1,0,5,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prataprc/goparsec,/expr/expr_test.go/BenchmarkExpr1Op,10,70839.8,0.2452094467925428,0.3008195957639714,0.3848119277581329,0.8134791560402157,0.380637714172806,0.3497094354058831,165,12947,16,1,52,502,104,11,0,0,0,0,0,0,0,0,0,5,2,11,3,57,6,24,2,0,0,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,47,16,1,0,6,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prataprc/goparsec,/expr/expr_test.go/BenchmarkExpr2Op,10,73437.6,0.2308609221781868,0.2949442792248191,0.3777356558493315,0.5987511995856188,0.3174933591622181,0.3050552733134408,165,12947,16,1,52,502,104,11,0,0,0,0,0,0,0,0,0,5,2,11,3,57,6,24,2,0,0,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,47,16,1,0,6,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prataprc/goparsec,/expr/expr_test.go/BenchmarkExpr3Op,10,77664.7,0.1618494154865807,0.1837385581866628,0.2354995255244773,0.3104680424711861,0.1621375486105745,0.1500129394517214,165,12947,16,1,52,502,104,11,0,0,0,0,0,0,0,0,0,5,2,11,3,57,6,24,2,0,0,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,47,16,1,0,6,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prataprc/goparsec,/json/json_test.go/BenchmarkJSONArray,10,3529.5,0.17117220532079,0.2124946876328091,0.2719932001699932,0.3169293800078498,0.138094432639184,0.1567402833251241,162,13470,18,1,52,498,103,11,0,0,0,0,0,0,0,0,0,5,2,11,2,57,6,24,2,0,0,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,231,18,1,0,6,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prataprc/goparsec,/json/json_test.go/BenchmarkJSONBool,10,430.5,0.197406872380673,0.2322880371660859,0.3019744483159143,0.5873962140501909,0.1886969802555168,0.1943918551196283,162,13470,17,1,52,498,103,11,0,0,0,0,0,0,0,0,0,5,2,11,2,57,6,24,2,0,0,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,231,17,1,0,6,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prataprc/goparsec,/json/json_test.go/BenchmarkJSONFloat,10,527.5,0.1611064617248905,0.1895734597156398,0.2654028436019129,0.4793821235623789,0.1539981990521327,0.1586458646995261,162,13470,18,1,52,498,103,11,0,0,0,0,0,0,0,0,0,5,2,11,2,57,6,24,2,0,0,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,231,18,1,0,6,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
